id,created_date,grabbed_date,tweet_age_hours,tweet_id,user_sn,tweet_text,n_retweets.x,n_favorites,created_day,dist_mean,dist_max,n_retweets.y,n_known_retweets,n_domestic,n_same_continent,n_other_continents,max_reach,per_domestic,per_same_continent,per_other_continent,unique_countries,tweeter_city,tweeter_country,tweeter_continent,geo_dist_group,global
4549,2019-11-12T05:04:19Z,2019-11-14T20:29:32Z,63.4202777777778,1194118704629346306,sportslawMELB,"#sportslaw Athletics needs a strong, independent #athletes representative body: High time that Nike and the IAAF did the right thing by athletes | Sean Ingle https://t.co/AfFif8D8NP",3,0,2019-11-12,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
4550,2019-11-12T04:46:32Z,2019-11-14T20:29:32Z,63.7166666666667,1194114228145156096,sportslawMELB,"#sportslaw Alberto Salazar will appeal to CAS. For a similar case (role of coaches/mangers and alleged #doping conspiracy) see CAS 2014/A/3598 Bruyneel (Lance Armstrong's team manager). Delivered last year, Bruyneel got a life ban. @danroan @tariqpanja  https://t.co/1XgT7aGL44",10,11,2019-11-12,5654.428571013381,16963.285713040143,3,3,2,0,1,3,0.6666666666666666,0,0.3333333333333333,2,Melbourne,AUS,Oceania,Long distance,TRUE
4551,2019-11-12T04:40:17Z,2019-11-14T20:29:32Z,63.8208333333333,1194112654924754944,sportslawMELB,"#sportslaw sports washing - discuss: Spanish Super Cup: Saudi Arabia to host Barcelona, Real Madrid, Atletico Madrid and Valencia https://t.co/3BKdeKfixI",1,1,2019-11-12,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
4552,2019-11-12T04:39:27Z,2019-11-14T20:29:32Z,63.8347222222222,1194112447256416258,sportslawMELB,"#sportslaw sport and mental health - a must read: Robert Enke, remembering former Germany and Hannover goalkeeper, 10 years on https://t.co/wdTgenBS42",1,0,2019-11-12,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
4553,2019-11-12T04:36:47Z,2019-11-14T20:29:32Z,63.8791666666667,1194111776218079233,sportslawMELB,#sportslaw death in boxing - 'My heart bleeds for his children': Zerafa's emotional Ritchie tribute https://t.co/xupkaKORXh via @theage,1,0,2019-11-12,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
4554,2019-11-12T04:07:40Z,2019-11-14T20:29:32Z,64.3644444444444,1194104446663503873,sportslawMELB,"#sportslaw would support @AUSOlympicTeam on this. The bigger sports apart (the various football codes etc), the Olympics is an invaluable opportunity for other sports and their fantastic athletes to get an exclusive 3 week or so window of exposure https://t.co/2YDHl4vcnR",1,0,2019-11-12,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
4555,2019-11-11T22:08:03Z,2019-11-14T20:29:32Z,70.3580555555556,1194013946212179970,charlmchugh,🎉Huge congratulations 🏆@MillsandReeve @MRsportslaw @sarlawmcr225 @Rach_Somerset To be the only law firm shortlisted is amazing but to then go and win it is flipping fantastic!! #NWFA2019 #WomenInSport #SportsTech #SportsLaw ⚽️🏏🏈🏸🎾🏑 https://t.co/6aEqnNFCKi,4,17,2019-11-11,0,0,1,1,1,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
4558,2019-11-11T19:39:13Z,2019-11-14T20:29:32Z,72.8386111111111,1193976491379441667,JanePurdon,"The @WiSLaw association is full of amazing women lawyers working in all areas of #sportslaw. I'm delighted to be joining them this week at FIFA HQ, Zurich and I'm looking forward to delivering a @WomeninFootball leadership workshop. #WomenInFootball https://t.co/9bdGz0eKLk",2,30,2019-11-11,648.4538283625172,1019.0091591611376,2,2,1,1,0,2,0.5,0.5,0,2,West Yorkshire,GBR,Europe,Short distance,FALSE
4567,2019-11-11T17:55:03Z,2019-11-14T20:29:32Z,74.5747222222222,1193950278988582914,LawInSport,"Brazil’s telecom regulator investigates the status of internet (OTT) transmissions (Claro S.A. v Fox)

https://t.co/4npReNTsZ7

#sportslaw https://t.co/pqR231R33G",1,1,2019-11-11,5005.673932783634,5005.673932783634,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
4575,2019-11-11T15:11:51Z,2019-11-14T20:29:32Z,77.2947222222222,1193909206790950912,39SportsLaw,"David Hopkins and Stephanie David successfully represented three athletes responding to alleged whereabouts failures notified to the athletes by UK Anti-Doping (“UKAD”) 
@ukantidoping @StephDavid11 #antidoping #sportslaw
https://t.co/1k04fUibQ7 https://t.co/ZJwlkmImxD",3,2,2019-11-11,0,0,2,2,2,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
4576,2019-11-11T14:45:28Z,2019-11-14T20:29:32Z,77.7344444444444,1193902569766215683,nisportslaw,CAS confirm Salazar appeal with hearing unlikely to be held before March #sportslaw https://t.co/WRsumSV5U1,1,1,2019-11-11,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
4577,2019-11-11T14:37:04Z,2019-11-14T20:29:32Z,77.8744444444444,1193900453307793411,nisportslaw,"Superb morning &amp; afternoon with @paulkitchin_ assessing Law &amp; Sport Masters students at @UlsterUni @UlsterBizSchool for their end of module #sport #arbitration 

👌🏽to see so many local &amp; international Masters students passionate about #sportslaw &amp; this different way of assessment",2,8,2019-11-11,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
4579,2019-11-11T13:56:27Z,2019-11-14T20:29:32Z,78.5513888888889,1193890231671541762,MaxxyB,Please register to attend here https://t.co/GLO6KkuNSi #OALnigeria #sportsbiz #sportslaw #masterclass https://t.co/OuA5DUoHUc,8,7,2019-11-11,267.7918505116406,535.5837010232812,2,2,2,0,0,1,1,0,0,1,Lagos,NGA,Africa,Short distance,FALSE
4581,2019-11-11T12:03:44Z,2019-11-14T20:29:32Z,80.43,1193861864381390848,MaxxyB,"Forgive my typo earlier, the excitement is too much to contain myself 😂 . Who else is excited about the opportunities in the sports business industry in Nigeria and Africa as a whole. Share your experiences please  #SportsBiz #sportslaw #sports",7,11,2019-11-11,0,0,1,1,1,0,0,1,1,0,0,1,Lagos,NGA,Africa,Short distance,FALSE
4582,2019-11-11T11:15:48Z,2019-11-14T20:29:32Z,81.2288888888889,1193849801923813376,WISLaw_,"Our 3rd @WISLaw_ Annual Conference &amp; GA hosted by FIFA @fifamedia will take place in just three days!

Join us for 2 days of networking, #sportslaw discussions &amp; an interesting leadership workshop with @JanePurdon ! 

On 14-15 November in Zurich (FIFA HQ)

https://t.co/hWXaT2I6rf https://t.co/PBf8fgN22r",18,27,2019-11-11,5644.233714858981,16344.38818447119,7,7,0,3,4,3,0,0.42857142857142855,0.5714285714285714,6,Zurich,CHE,Europe,Long distance,TRUE
4585,2019-11-11T10:05:43Z,2019-11-14T20:29:32Z,82.3969444444444,1193832165689167873,RPCLaw,"Great to see our #Sports group being asked to provide insight in relation to the sanctions against #Saracens and the broader implications for the sport. 

https://t.co/cAEXVil2iy (Article via @CityAM) 

https://t.co/h7OkJRGz9K (Article via @EveningStandard) #SportsLaw",1,0,2019-11-11,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
4586,2019-11-11T08:15:01Z,2019-11-14T20:29:32Z,84.2419444444444,1193804307390443520,LawInSport,"UK Sport are looking for a 'In-House Lawyer' to join their team. See below for details on how to apply. 

https://t.co/SQ3xnMKzdV

#sportslaw #jobs https://t.co/Es5jUgj2nw",1,3,2019-11-11,5005.673932783634,5005.673932783634,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
